Timestamp,SceneName,CD_Ratio,IsGrabbed,LeftCtrl_PosX,LeftCtrl_PosY,LeftCtrl_PosZ,LeftCtrl_RotX,LeftCtrl_RotY,LeftCtrl_RotZ,RightCtrl_PosX,RightCtrl_PosY,RightCtrl_PosZ,RightCtrl_RotX,RightCtrl_RotY,RightCtrl_RotZ,Head_PosX,Head_PosY,Head_PosZ,Head_RotX,Head_RotY,Head_RotZ,TargetObj_PosX,TargetObj_PosY,TargetObj_PosZ,TargetObj_RotX,TargetObj_RotY,TargetObj_RotZ,EyeGaze_OriginX,EyeGaze_OriginY,EyeGaze_OriginZ,EyeGaze_DirX,EyeGaze_DirY,EyeGaze_DirZ,Gaze_DeviationAngle,IsGazeValid
10.7558,CoreSystemMain,0.500,0,-0.0935,0.5140,0.1758,315.44,324.53,31.62,0.1090,0.6047,0.2542,274.37,26.11,330.65,0.0306,0.9084,0.1473,5.55,359.10,0.44,0.0521,0.4673,0.9959,0.00,0.01,0.00,0.0306,0.9084,0.1473,-0.0157,-0.0968,0.9952,22.02,0
10.7671,CoreSystemMain,0.500,0,-0.0935,0.5140,0.1757,315.43,324.45,31.62,0.1093,0.6028,0.2539,274.70,22.35,334.37,0.0306,0.9084,0.1473,5.57,359.08,0.43,0.0521,0.4673,0.9959,0.00,0.01,0.00,0.0306,0.9084,0.1473,-0.0160,-0.0970,0.9952,22.01,0
10.7782,CoreSystemMain,0.500,0,-0.0938,0.5137,0.1757,315.47,324.33,31.72,0.1096,0.6006,0.2534,275.11,18.74,337.93,0.0305,0.9084,0.1474,5.59,359.06,0.43,0.0528,0.4448,0.9954,0.00,0.01,0.00,0.0305,0.9084,0.1474,-0.0164,-0.0973,0.9951,23.19,0
10.7892,CoreSystemMain,0.500,0,-0.0938,0.5137,0.1757,315.52,324.26,31.76,0.1099,0.5984,0.2530,275.53,16.16,340.48,0.0305,0.9084,0.1474,5.60,359.03,0.44,0.0535,0.4184,0.9949,0.00,0.01,0.00,0.0305,0.9084,0.1474,-0.0169,-0.0975,0.9951,24.54,0
10.8003,CoreSystemMain,0.500,0,-0.0940,0.5137,0.1756,315.63,324.21,31.85,0.1103,0.5954,0.2523,276.09,12.57,343.86,0.0304,0.9083,0.1475,5.62,359.00,0.42,0.0535,0.4184,0.9949,0.00,0.01,0.00,0.0304,0.9083,0.1475,-0.0174,-0.0980,0.9950,24.52,0
10.8271,CoreSystemMain,0.500,0,-0.0943,0.5139,0.1754,315.71,324.15,32.01,0.1112,0.5881,0.2507,277.41,4.27,351.89,0.0301,0.9081,0.1476,5.65,358.93,0.38,0.0541,0.3881,0.9944,0.00,0.01,0.00,0.0301,0.9081,0.1476,-0.0186,-0.0985,0.9950,26.01,0
10.8336,CoreSystemMain,0.500,0,-0.0944,0.5139,0.1753,315.67,324.12,32.00,0.1114,0.5861,0.2504,277.71,2.36,353.77,0.0301,0.9080,0.1477,5.67,358.89,0.38,0.0548,0.3539,0.9939,0.00,0.01,0.00,0.0301,0.9080,0.1477,-0.0193,-0.0987,0.9949,27.66,0
10.8451,CoreSystemMain,0.500,0,-0.0947,0.5138,0.1750,315.53,324.06,31.87,0.1118,0.5820,0.2495,278.39,358.68,357.45,0.0299,0.9080,0.1478,5.66,358.84,0.37,0.0548,0.3539,0.9939,0.00,0.01,0.00,0.0299,0.9080,0.1478,-0.0201,-0.0985,0.9949,27.68,0
10.8558,CoreSystemMain,0.500,0,-0.0949,0.5138,0.1749,315.45,324.05,31.78,0.1123,0.5779,0.2488,279.26,356.08,0.12,0.0298,0.9079,0.1479,5.66,358.79,0.37,0.0555,0.3157,0.9934,0.00,0.01,0.00,0.0298,0.9079,0.1479,-0.0211,-0.0986,0.9949,29.46,0
10.8719,CoreSystemMain,0.500,0,-0.0951,0.5136,0.1747,315.42,324.06,31.70,0.1130,0.5729,0.2477,280.50,354.80,1.47,0.0297,0.9078,0.1480,5.69,358.72,0.38,0.0561,0.2736,0.9929,0.00,0.01,0.00,0.0297,0.9078,0.1480,-0.0223,-0.0992,0.9948,31.31,0
10.8780,CoreSystemMain,0.500,0,-0.0952,0.5136,0.1747,315.41,324.08,31.69,0.1133,0.5712,0.2473,280.90,354.39,1.89,0.0296,0.9077,0.1481,5.73,358.69,0.39,0.0561,0.2736,0.9929,0.00,0.01,0.00,0.0296,0.9077,0.1481,-0.0227,-0.0998,0.9948,31.28,0
10.8891,CoreSystemMain,0.500,0,-0.0954,0.5134,0.1746,315.49,324.14,31.60,0.1140,0.5668,0.2460,282.15,355.39,0.92,0.0295,0.9076,0.1482,5.77,358.66,0.41,0.0568,0.2276,0.9924,0.00,0.01,0.00,0.0295,0.9076,0.1482,-0.0233,-0.1005,0.9947,33.19,0
10.9002,CoreSystemMain,0.500,0,-0.0955,0.5132,0.1746,315.58,324.20,31.52,0.1146,0.5625,0.2447,283.31,356.63,359.68,0.0294,0.9075,0.1483,5.82,358.64,0.44,0.0568,0.2276,0.9924,0.00,0.01,0.00,0.0294,0.9075,0.1483,-0.0237,-0.1015,0.9946,33.14,0
10.9117,CoreSystemMain,0.500,0,-0.0957,0.5130,0.1745,315.66,324.20,31.53,0.1151,0.5572,0.2429,284.89,357.86,358.38,0.0294,0.9074,0.1483,5.89,358.62,0.44,0.0575,0.1776,0.9919,0.00,0.01,0.00,0.0294,0.9074,0.1483,-0.0240,-0.1027,0.9944,35.08,0
10.9225,CoreSystemMain,0.500,0,-0.0958,0.5128,0.1745,315.74,324.16,31.57,0.1155,0.5515,0.2409,286.76,357.29,359.06,0.0293,0.9073,0.1484,5.94,358.63,0.46,0.0575,0.1776,0.9919,0.00,0.01,0.00,0.0293,0.9073,0.1484,-0.0238,-0.1034,0.9944,35.03,0
10.9336,CoreSystemMain,0.500,0,-0.0960,0.5127,0.1744,315.76,324.15,31.58,0.1158,0.5466,0.2395,288.29,356.59,359.87,0.0293,0.9072,0.1484,5.99,358.63,0.47,0.0581,0.1238,0.9914,0.00,0.01,0.00,0.0293,0.9072,0.1484,-0.0237,-0.1044,0.9943,37.02,0
10.9447,CoreSystemMain,0.500,0,-0.0961,0.5125,0.1744,315.79,324.17,31.57,0.1160,0.5405,0.2375,290.57,355.47,1.10,0.0292,0.9071,0.1485,6.01,358.64,0.48,0.0581,0.1238,0.9914,0.00,0.01,0.00,0.0292,0.9071,0.1485,-0.0235,-0.1047,0.9942,36.99,0
10.9559,CoreSystemMain,0.500,0,-0.0962,0.5124,0.1743,315.80,324.20,31.51,0.1163,0.5345,0.2358,292.70,354.62,1.90,0.0292,0.9070,0.1485,6.00,358.69,0.51,0.0588,0.0660,0.9909,0.00,0.01,0.00,0.0292,0.9070,0.1485,-0.0227,-0.1046,0.9943,39.04,0
10.9670,CoreSystemMain,0.500,0,-0.0963,0.5123,0.1743,315.74,324.26,31.40,0.1169,0.5275,0.2336,295.33,353.73,2.41,0.0291,0.9070,0.1486,6.01,358.70,0.50,0.0588,0.0660,0.9909,0.00,0.01,0.00,0.0291,0.9070,0.1486,-0.0226,-0.1047,0.9942,39.04,0
10.9780,CoreSystemMain,0.500,0,-0.0963,0.5122,0.1744,315.70,324.21,31.34,0.1175,0.5204,0.2314,297.67,354.13,1.69,0.0291,0.9069,0.1486,6.00,358.74,0.51,0.0589,0.0732,0.9908,359.93,0.01,359.91,0.0291,0.9069,0.1486,-0.0218,-0.1045,0.9943,38.80,0
10.9891,CoreSystemMain,0.500,0,-0.0964,0.5121,0.1744,315.65,324.15,31.35,0.1184,0.5138,0.2293,299.78,354.94,0.60,0.0290,0.9069,0.1487,6.00,358.76,0.53,0.0589,0.0746,0.9908,359.97,0.01,359.96,0.0290,0.9069,0.1487,-0.0215,-0.1045,0.9943,38.75,0
11.0003,CoreSystemMain,0.500,0,-0.0965,0.5121,0.1745,315.65,324.10,31.38,0.1195,0.5069,0.2269,302.09,356.07,359.20,0.0290,0.9068,0.1487,6.00,358.77,0.56,0.0589,0.0746,0.9908,359.97,0.01,359.96,0.0290,0.9068,0.1487,-0.0213,-0.1046,0.9943,38.74,0
11.0113,CoreSystemMain,0.500,0,-0.0965,0.5120,0.1745,315.66,324.05,31.48,0.1205,0.5000,0.2244,304.52,356.87,358.35,0.0289,0.9068,0.1487,6.02,358.78,0.58,0.0588,0.0749,0.9908,359.99,0.01,359.99,0.0289,0.9068,0.1487,-0.0212,-0.1049,0.9943,38.71,0
11.0224,CoreSystemMain,0.500,0,-0.0965,0.5119,0.1745,315.67,324.03,31.52,0.1212,0.4937,0.2223,306.88,357.19,358.04,0.0288,0.9067,0.1487,6.05,358.78,0.61,0.0588,0.0749,0.9908,359.99,0.01,359.99,0.0288,0.9067,0.1487,-0.0211,-0.1053,0.9942,38.69,0
11.0336,CoreSystemMain,0.500,0,-0.0965,0.5119,0.1745,315.69,324.00,31.57,0.1221,0.4866,0.2198,309.78,357.57,357.82,0.0288,0.9066,0.1487,6.06,358.77,0.62,0.0588,0.0750,0.9909,0.00,0.01,0.00,0.0288,0.9066,0.1487,-0.0213,-0.1057,0.9942,38.66,0
11.0446,CoreSystemMain,0.500,0,-0.0965,0.5118,0.1745,315.72,323.98,31.58,0.1228,0.4797,0.2171,312.82,357.77,357.70,0.0287,0.9065,0.1487,6.08,358.77,0.65,0.0588,0.0750,0.9909,0.00,0.01,0.00,0.0287,0.9065,0.1487,-0.0213,-0.1059,0.9941,38.65,0
11.0559,CoreSystemMain,0.500,0,-0.0964,0.5117,0.1747,315.74,323.99,31.55,0.1234,0.4721,0.2130,316.18,357.60,357.68,0.0287,0.9065,0.1487,6.09,358.76,0.65,0.0588,0.0750,0.9909,0.00,0.01,0.00,0.0287,0.9065,0.1487,-0.0215,-0.1060,0.9941,38.64,0
11.0670,CoreSystemMain,0.500,0,-0.0963,0.5116,0.1747,315.74,324.00,31.52,0.1241,0.4656,0.2106,318.84,357.63,357.26,0.0286,0.9064,0.1487,6.10,358.75,0.67,0.0588,0.0750,0.9909,0.00,0.01,0.00,0.0286,0.9064,0.1487,-0.0216,-0.1062,0.9941,38.62,0
11.0782,CoreSystemMain,0.500,0,-0.0961,0.5116,0.1748,315.75,324.01,31.52,0.1248,0.4615,0.2078,320.52,357.77,356.25,0.0285,0.9063,0.1487,6.11,358.74,0.67,0.0588,0.0750,0.9909,0.00,0.01,0.00,0.0285,0.9063,0.1487,-0.0218,-0.1065,0.9941,38.61,0
11.0891,CoreSystemMain,0.500,0,-0.0960,0.5116,0.1748,315.80,323.99,31.57,0.1256,0.4566,0.2050,322.32,358.06,355.27,0.0285,0.9062,0.1487,6.13,358.72,0.68,0.0588,0.0750,0.9909,0.00,0.01,0.00,0.0285,0.9062,0.1487,-0.0221,-0.1067,0.9940,38.59,0
11.1004,CoreSystemMain,0.500,0,-0.0957,0.5117,0.1748,315.87,323.94,31.67,0.1266,0.4502,0.2015,324.67,358.53,354.28,0.0285,0.9061,0.1487,6.15,358.71,0.69,0.0588,0.0750,0.9909,0.00,0.01,0.00,0.0285,0.9061,0.1487,-0.0225,-0.1071,0.9940,38.56,0
11.1115,CoreSystemMain,0.500,0,-0.0955,0.5118,0.1747,315.92,323.89,31.83,0.1276,0.4431,0.1969,326.98,359.23,353.38,0.0284,0.9060,0.1486,6.17,358.70,0.70,0.0588,0.0750,0.9909,0.00,0.01,0.00,0.0284,0.9060,0.1486,-0.0225,-0.1075,0.9940,38.54,0
11.1225,CoreSystemMain,0.500,0,-0.0950,0.5122,0.1746,315.86,323.88,31.95,0.1279,0.4391,0.1921,327.52,359.43,353.84,0.0284,0.9060,0.1486,6.18,358.68,0.70,0.0588,0.0750,0.9909,0.00,0.01,0.00,0.0284,0.9060,0.1486,-0.0229,-0.1077,0.9939,38.53,0
11.1338,CoreSystemMain,0.500,0,-0.0948,0.5123,0.1746,315.82,323.92,31.95,0.1284,0.4345,0.1890,328.69,359.22,354.14,0.0284,0.9059,0.1485,6.19,358.65,0.70,0.0588,0.0750,0.9909,0.00,0.01,0.00,0.0284,0.9059,0.1485,-0.0234,-0.1078,0.9939,38.52,0
11.1448,CoreSystemMain,0.500,0,-0.0945,0.5124,0.1745,315.75,324.01,31.88,0.1286,0.4312,0.1861,329.21,358.69,354.82,0.0284,0.9059,0.1485,6.19,358.64,0.69,0.0588,0.0750,0.9909,0.00,0.01,0.00,0.0284,0.9059,0.1485,-0.0237,-0.1079,0.9939,38.51,0
11.1560,CoreSystemMain,0.500,0,-0.0943,0.5125,0.1744,315.67,324.11,31.80,0.1288,0.4268,0.1824,329.93,357.88,355.80,0.0285,0.9059,0.1485,6.19,358.61,0.66,0.0588,0.0750,0.9909,0.00,0.01,0.00,0.0285,0.9059,0.1485,-0.0242,-0.1078,0.9939,38.52,0
11.1669,CoreSystemMain,0.500,0,-0.0940,0.5127,0.1743,315.59,324.27,31.66,0.1288,0.4249,0.1791,329.64,356.61,356.95,0.0285,0.9059,0.1484,6.18,358.60,0.63,0.0588,0.0750,0.9909,0.00,0.01,0.00,0.0285,0.9059,0.1484,-0.0242,-0.1077,0.9939,38.52,0
11.1781,CoreSystemMain,0.500,0,-0.0939,0.5128,0.1741,315.56,324.31,31.61,0.1288,0.4236,0.1763,329.24,355.84,357.70,0.0286,0.9059,0.1484,6.18,358.60,0.61,0.0588,0.0750,0.9909,0.00,0.01,0.00,0.0286,0.9059,0.1484,-0.0243,-0.1077,0.9939,38.52,0
11.1891,CoreSystemMain,0.500,0,-0.0938,0.5129,0.1740,315.54,324.28,31.71,0.1290,0.4214,0.1740,329.54,355.56,357.96,0.0286,0.9058,0.1483,6.19,358.59,0.60,0.0588,0.0750,0.9909,0.00,0.01,0.00,0.0286,0.9058,0.1483,-0.0245,-0.1077,0.9939,38.52,0
11.2003,CoreSystemMain,0.500,0,-0.0937,0.5130,0.1738,315.57,324.21,31.81,0.1293,0.4202,0.1721,329.73,355.55,357.97,0.0287,0.9058,0.1483,6.22,358.59,0.57,0.0588,0.0750,0.9909,0.00,0.01,0.00,0.0287,0.9058,0.1483,-0.0244,-0.1084,0.9938,38.48,0
11.2114,CoreSystemMain,0.500,0,-0.0938,0.5131,0.1736,315.63,324.09,31.98,0.1294,0.4219,0.1718,329.13,356.08,357.46,0.0288,0.9058,0.1482,6.22,358.60,0.57,0.0588,0.0750,0.9909,0.00,0.01,0.00,0.0288,0.9058,0.1482,-0.0243,-0.1084,0.9938,38.47,0
11.2225,CoreSystemMain,0.500,0,-0.0937,0.5132,0.1736,315.62,324.07,32.02,0.1297,0.4206,0.1704,329.34,356.06,357.56,0.0289,0.9058,0.1481,6.23,358.61,0.56,0.0588,0.0750,0.9909,0.00,0.01,0.00,0.0289,0.9058,0.1481,-0.0242,-0.1085,0.9938,38.46,0
11.2336,CoreSystemMain,0.500,0,-0.0937,0.5132,0.1735,315.61,324.07,32.03,0.1298,0.4204,0.1698,329.17,355.97,357.80,0.0291,0.9057,0.1480,6.23,358.61,0.57,0.0588,0.0750,0.9909,0.00,0.01,0.00,0.0291,0.9057,0.1480,-0.0241,-0.1085,0.9938,38.45,0
11.2446,CoreSystemMain,0.500,0,-0.0937,0.5132,0.1734,315.57,324.08,31.95,0.1300,0.4216,0.1698,328.42,355.74,358.20,0.0292,0.9058,0.1479,6.23,358.63,0.57,0.0588,0.0750,0.9909,0.00,0.01,0.00,0.0292,0.9058,0.1479,-0.0238,-0.1086,0.9938,38.45,0
11.2558,CoreSystemMain,0.500,0,-0.0937,0.5129,0.1732,315.51,324.15,31.75,0.1294,0.4246,0.1711,326.90,355.41,357.99,0.0293,0.9058,0.1478,6.22,358.65,0.58,0.0588,0.0750,0.9909,0.00,0.01,0.00,0.0293,0.9058,0.1478,-0.0235,-0.1083,0.9938,38.46,0
11.2667,CoreSystemMain,0.500,0,-0.0937,0.5129,0.1731,315.48,324.15,31.70,0.1294,0.4242,0.1704,326.75,355.15,358.22,0.0295,0.9059,0.1477,6.20,358.67,0.59,0.0588,0.0750,0.9909,0.00,0.01,0.00,0.0295,0.9059,0.1477,-0.0231,-0.1081,0.9939,38.47,0
11.2778,CoreSystemMain,0.500,0,-0.0937,0.5129,0.1730,315.45,324.22,31.64,0.1293,0.4235,0.1696,326.73,355.09,358.18,0.0297,0.9059,0.1476,6.21,358.67,0.57,0.0588,0.0750,0.9909,0.00,0.01,0.00,0.0297,0.9059,0.1476,-0.0231,-0.1082,0.9939,38.46,0
11.2889,CoreSystemMain,0.500,1,-0.0937,0.5126,0.1730,315.50,324.29,31.57,0.1285,0.4275,0.1728,325.48,354.19,358.43,0.0298,0.9059,0.1475,6.19,358.71,0.61,0.0588,0.0750,0.9909,0.00,0.01,0.00,0.0298,0.9059,0.1475,-0.0223,-0.1078,0.9939,38.47,0
11.3000,CoreSystemMain,0.500,1,-0.0938,0.5124,0.1730,315.59,324.32,31.58,0.1274,0.4307,0.1757,324.71,353.93,358.90,0.0300,0.9060,0.1473,6.19,358.73,0.62,0.0588,0.0750,0.9909,0.00,0.01,0.00,0.0300,0.9060,0.1473,-0.0220,-0.1078,0.9939,38.47,0
11.3111,CoreSystemMain,0.500,1,-0.0937,0.5124,0.1730,315.67,324.33,31.58,0.1268,0.4319,0.1768,324.31,354.01,358.92,0.0301,0.9060,0.1472,6.18,358.76,0.63,0.0588,0.0751,0.9910,0.00,0.01,0.00,0.0301,0.9060,0.1472,-0.0216,-0.1077,0.9940,38.46,0
11.3221,CoreSystemMain,0.500,1,-0.0937,0.5123,0.1730,315.75,324.25,31.64,0.1262,0.4349,0.1796,323.69,354.48,358.50,0.0303,0.9061,0.1470,6.18,358.77,0.61,0.0589,0.0754,0.9913,0.00,0.01,0.00,0.0303,0.9061,0.1470,-0.0213,-0.1077,0.9940,38.44,0
11.3336,CoreSystemMain,0.500,1,-0.0937,0.5122,0.1730,315.78,324.20,31.65,0.1252,0.4382,0.1825,322.70,354.72,358.41,0.0305,0.9062,0.1468,6.15,358.81,0.58,0.0590,0.0761,0.9919,0.00,0.01,0.00,0.0305,0.9062,0.1468,-0.0207,-0.1071,0.9940,38.42,0
11.3445,CoreSystemMain,0.500,1,-0.0937,0.5122,0.1730,315.79,324.12,31.67,0.1242,0.4416,0.1855,321.51,355.53,357.59,0.0307,0.9063,0.1467,6.14,358.83,0.54,0.0593,0.0777,0.9933,0.00,0.01,0.00,0.0307,0.9063,0.1467,-0.0203,-0.1069,0.9941,38.33,0
11.3556,CoreSystemMain,0.500,1,-0.0936,0.5122,0.1730,315.77,324.14,31.68,0.1234,0.4450,0.1885,320.04,355.20,358.26,0.0308,0.9064,0.1465,6.11,358.85,0.49,0.0596,0.0805,0.9957,0.00,0.01,0.00,0.0308,0.9064,0.1465,-0.0199,-0.1065,0.9941,38.17,0
11.3666,CoreSystemMain,0.500,1,-0.0936,0.5123,0.1729,315.73,324.28,31.62,0.1225,0.4487,0.1918,318.50,355.46,357.76,0.0310,0.9066,0.1464,6.07,358.89,0.44,0.0604,0.0852,0.9997,0.00,0.01,0.00,0.0310,0.9066,0.1464,-0.0193,-0.1057,0.9942,37.92,0
11.3782,CoreSystemMain,0.500,1,-0.0935,0.5124,0.1729,315.73,324.39,31.55,0.1216,0.4518,0.1945,317.17,355.21,358.22,0.0311,0.9068,0.1463,6.01,358.89,0.41,0.0606,0.0917,1.0049,0.00,0.01,0.00,0.0311,0.9068,0.1463,-0.0192,-0.1047,0.9943,37.58,0
11.3889,CoreSystemMain,0.500,1,-0.0934,0.5127,0.1729,315.68,324.42,31.50,0.1203,0.4568,0.1985,315.65,355.37,358.35,0.0312,0.9069,0.1462,5.95,358.89,0.40,0.0610,0.0998,1.0110,0.00,0.01,0.00,0.0312,0.9069,0.1462,-0.0193,-0.1037,0.9944,37.15,0
11.4000,CoreSystemMain,0.500,1,-0.0934,0.5129,0.1728,315.64,324.37,31.53,0.1193,0.4623,0.2029,313.56,355.04,358.88,0.0314,0.9073,0.1459,5.84,358.87,0.35,0.0617,0.1086,1.0175,0.00,0.01,0.00,0.0314,0.9073,0.1459,-0.0196,-0.1017,0.9946,36.75,0
11.4112,CoreSystemMain,0.500,1,-0.0934,0.5132,0.1727,315.58,324.30,31.57,0.1181,0.4675,0.2067,311.75,355.39,358.64,0.0314,0.9074,0.1459,5.81,358.87,0.34,0.0625,0.1206,1.0256,0.00,0.01,0.00,0.0314,0.9074,0.1459,-0.0196,-0.1012,0.9947,36.09,0
11.4224,CoreSystemMain,0.500,1,-0.0935,0.5134,0.1726,315.52,324.20,31.63,0.1173,0.4724,0.2101,310.06,355.11,359.16,0.0315,0.9075,0.1457,5.72,358.86,0.32,0.0633,0.1338,1.0340,0.00,0.01,0.00,0.0315,0.9075,0.1457,-0.0198,-0.0997,0.9948,35.43,0
11.4465,CoreSystemMain,0.500,1,-0.0938,0.5139,0.1726,315.52,324.13,31.71,0.1145,0.4854,0.2182,306.39,356.21,358.21,0.0317,0.9078,0.1455,5.62,358.83,0.27,0.0642,0.1473,1.0418,0.00,0.01,0.00,0.0317,0.9078,0.1455,-0.0203,-0.0979,0.9950,34.80,0
11.4557,CoreSystemMain,0.500,1,-0.0938,0.5140,0.1726,315.51,324.09,31.72,0.1136,0.4900,0.2211,304.93,356.36,358.19,0.0318,0.9079,0.1454,5.58,358.81,0.26,0.0665,0.1854,1.0600,0.00,0.01,0.00,0.0318,0.9079,0.1454,-0.0207,-0.0972,0.9950,32.85,0
11.4667,CoreSystemMain,0.500,1,-0.0939,0.5142,0.1725,315.50,324.01,31.75,0.1126,0.4951,0.2244,303.28,356.84,357.69,0.0319,0.9081,0.1453,5.53,358.78,0.25,0.0669,0.1943,1.0639,0.00,0.01,0.00,0.0319,0.9081,0.1453,-0.0212,-0.0964,0.9951,32.45,0
11.4777,CoreSystemMain,0.500,1,-0.0941,0.5144,0.1726,315.42,323.88,31.80,0.1117,0.5011,0.2275,301.14,356.20,358.32,0.0319,0.9082,0.1453,5.50,358.76,0.23,0.0673,0.2068,1.0688,0.00,0.01,0.00,0.0319,0.9082,0.1453,-0.0216,-0.0958,0.9952,31.85,0
11.4918,CoreSystemMain,0.500,1,-0.0942,0.5145,0.1726,315.37,323.85,31.82,0.1102,0.5090,0.2317,298.30,355.08,359.68,0.0321,0.9084,0.1452,5.46,358.74,0.20,0.0673,0.2217,1.0733,0.00,0.01,0.00,0.0321,0.9084,0.1452,-0.0219,-0.0952,0.9952,31.17,0
11.5001,CoreSystemMain,0.500,1,-0.0943,0.5146,0.1726,315.33,323.89,31.77,0.1095,0.5139,0.2339,296.74,354.52,0.39,0.0321,0.9084,0.1451,5.44,358.72,0.18,0.0671,0.2445,1.0782,0.00,0.01,0.00,0.0321,0.9084,0.1451,-0.0222,-0.0949,0.9952,30.14,0
11.5113,CoreSystemMain,0.500,1,-0.0944,0.5148,0.1727,315.30,323.93,31.73,0.1086,0.5201,0.2365,294.92,354.52,0.51,0.0323,0.9085,0.1451,5.43,358.71,0.15,0.0670,0.2557,1.0801,0.00,0.01,0.00,0.0323,0.9085,0.1451,-0.0224,-0.0947,0.9953,29.64,0
11.5223,CoreSystemMain,0.500,1,-0.0945,0.5149,0.1728,315.29,324.00,31.63,0.1076,0.5261,0.2392,293.28,354.63,0.73,0.0324,0.9086,0.1450,5.42,358.71,0.12,0.0671,0.2726,1.0819,0.00,0.01,0.00,0.0324,0.9086,0.1450,-0.0224,-0.0944,0.9953,28.91,0
11.5334,CoreSystemMain,0.500,1,-0.0945,0.5149,0.1728,315.30,324.01,31.59,0.1067,0.5321,0.2416,291.77,355.41,0.32,0.0325,0.9087,0.1450,5.40,358.71,0.09,0.0679,0.2882,1.0829,0.00,0.01,0.00,0.0325,0.9087,0.1450,-0.0224,-0.0941,0.9953,28.25,0
11.5445,CoreSystemMain,0.500,1,-0.0947,0.5150,0.1729,315.33,323.97,31.64,0.1060,0.5373,0.2431,290.70,356.97,358.94,0.0326,0.9089,0.1450,5.38,358.71,0.06,0.0696,0.3031,1.0833,0.00,0.01,0.00,0.0326,0.9089,0.1450,-0.0224,-0.0937,0.9953,27.65,0
11.5556,CoreSystemMain,0.500,1,-0.0948,0.5151,0.1730,315.36,323.90,31.70,0.1050,0.5447,0.2456,289.06,358.77,357.17,0.0327,0.9090,0.1449,5.34,358.72,0.04,0.0717,0.3161,1.0833,0.00,0.01,0.00,0.0327,0.9090,0.1449,-0.0223,-0.0931,0.9954,27.14,0
11.5667,CoreSystemMain,0.500,1,-0.0949,0.5151,0.1730,315.37,323.88,31.73,0.1042,0.5509,0.2476,287.65,0.16,355.81,0.0328,0.9091,0.1449,5.31,358.75,0.02,0.0742,0.3300,1.0825,0.00,0.01,0.00,0.0328,0.9091,0.1449,-0.0217,-0.0926,0.9955,26.60,0
11.5779,CoreSystemMain,0.500,1,-0.0950,0.5152,0.1731,315.37,323.88,31.73,0.1033,0.5572,0.2490,286.24,1.78,354.08,0.0330,0.9092,0.1449,5.28,358.76,0.01,0.0765,0.3435,1.0812,0.00,0.01,0.00,0.0330,0.9092,0.1449,-0.0216,-0.0921,0.9955,26.09,0
11.5890,CoreSystemMain,0.500,1,-0.0950,0.5152,0.1732,315.33,323.96,31.66,0.1025,0.5626,0.2504,284.84,3.04,352.61,0.0331,0.9093,0.1449,5.23,358.79,0.00,0.0786,0.3569,1.0791,0.00,0.01,0.00,0.0331,0.9093,0.1449,-0.0211,-0.0912,0.9956,25.61,0
11.5999,CoreSystemMain,0.500,1,-0.0950,0.5152,0.1733,315.25,324.02,31.54,0.1016,0.5689,0.2519,283.06,4.35,351.13,0.0333,0.9094,0.1449,5.20,358.82,359.98,0.0799,0.3699,1.0764,0.00,0.01,0.00,0.0333,0.9094,0.1449,-0.0206,-0.0906,0.9957,25.15,0
11.6112,CoreSystemMain,0.500,1,-0.0951,0.5151,0.1734,315.23,324.06,31.46,0.1009,0.5745,0.2529,281.46,5.47,350.01,0.0334,0.9095,0.1450,5.16,358.86,359.95,0.0807,0.3836,1.0725,0.00,0.01,0.00,0.0334,0.9095,0.1450,-0.0198,-0.0900,0.9957,24.66,0
11.6222,CoreSystemMain,0.500,1,-0.0951,0.5151,0.1735,315.25,324.11,31.41,0.1003,0.5799,0.2540,279.99,6.84,348.76,0.0336,0.9096,0.1450,5.12,358.91,359.90,0.0815,0.3977,1.0677,0.00,0.01,0.00,0.0336,0.9096,0.1450,-0.0190,-0.0893,0.9958,24.18,0
11.6333,CoreSystemMain,0.500,1,-0.0951,0.5151,0.1735,315.26,324.13,31.43,0.0997,0.5853,0.2552,278.60,8.49,347.22,0.0337,0.9097,0.1450,5.11,358.99,359.90,0.0824,0.4109,1.0624,0.00,0.01,0.00,0.0337,0.9097,0.1450,-0.0175,-0.0891,0.9959,23.70,0
11.6444,CoreSystemMain,0.500,1,-0.0950,0.5151,0.1737,315.36,324.10,31.58,0.0997,0.5887,0.2545,277.64,9.14,346.90,0.0339,0.9098,0.1450,5.08,359.00,359.88,0.0835,0.4237,1.0568,0.00,0.01,0.00,0.0339,0.9098,0.1450,-0.0174,-0.0886,0.9959,23.28,0
11.6556,CoreSystemMain,0.500,1,-0.0950,0.5151,0.1738,315.38,324.12,31.57,0.0992,0.5935,0.2555,276.51,11.94,344.24,0.0340,0.9098,0.1451,5.06,359.03,359.87,0.0850,0.4348,1.0513,0.00,0.01,0.00,0.0340,0.9098,0.1451,-0.0169,-0.0882,0.9960,22.92,0
11.6667,CoreSystemMain,0.500,1,-0.0950,0.5150,0.1739,315.41,324.17,31.53,0.0987,0.5982,0.2560,275.53,16.76,339.37,0.0341,0.9099,0.1451,5.05,359.06,359.85,0.0865,0.4455,1.0457,0.00,0.01,0.00,0.0341,0.9099,0.1451,-0.0163,-0.0881,0.9960,22.56,0
